"Index","FB","AMZN","AAPL","NFLX","GOOG"
"1999-12-05 19:00:00",NA,0.0136251659643175,0.00863906260494214,NA,NA
"1999-12-06 19:00:00",NA,-0.0194180858571016,0.0155063141253745,NA,NA
"1999-12-07 19:00:00",NA,0.0286347409620255,-0.0680304496094357,NA,NA
"1999-12-08 19:00:00",NA,0.15707009600456,-0.0447101733460132,NA,NA
"1999-12-09 19:00:00",NA,0.0291253870992003,-0.021631459083867,NA,NA
"1999-12-12 19:00:00",NA,-0.0400412019761966,-0.0395858547244686,NA,NA
"1999-12-13 19:00:00",NA,-0.0694285064317629,-0.0425694776370937,NA,NA
"1999-12-14 19:00:00",NA,0.0091087161982403,0.0221398916824658,NA,NA
"1999-12-15 19:00:00",NA,-0.0169827726291462,0.0134375738596846,NA,NA
"1999-12-16 19:00:00",NA,-0.00860078077259912,0.0170203105665627,NA,NA
"1999-12-19 19:00:00",NA,0.030751523560188,-0.0201909213583943,NA,NA
"1999-12-20 19:00:00",NA,0.0292084255830558,0.0449085749534123,NA,NA
"1999-12-21 19:00:00",NA,-0.0221457959047434,-0.0253274390657159,NA,NA
"1999-12-22 19:00:00",NA,-0.0819639378514303,0.0350149320870723,NA,NA
"1999-12-26 19:00:00",NA,-0.103818495306011,-0.0412948425859311,NA,NA
"1999-12-27 19:00:00",NA,0.0145318044792456,-0.0114041881220764,NA,NA
"1999-12-28 19:00:00",NA,0.01432365235331,0.0251683016612421,NA,NA
"1999-12-29 19:00:00",NA,-0.0546079529349704,-0.00373509987460096,NA,NA
"1999-12-30 19:00:00",NA,-0.0378619528917783,0.0246099198010577,NA,NA
"2000-01-02 19:00:00",NA,0.160464274984111,0.0850304283241484,NA,NA
"2000-01-03 19:00:00",NA,-0.0868842394902531,-0.0880620122251962,NA,NA
"2000-01-04 19:00:00",NA,-0.161039340822444,0.0145116975718165,NA,NA
"2000-01-05 19:00:00",NA,-0.0619135345449591,-0.0905091365134591,NA,NA
"2000-01-06 19:00:00",NA,0.0592217428792477,0.0462620842432127,NA,NA
"2000-01-09 19:00:00",NA,-0.00540541856690794,-0.0177300957055322,NA,NA
"2000-01-10 19:00:00",NA,-0.0358659131884967,-0.0524911653284067,NA,NA
"2000-01-11 19:00:00",NA,-0.0489306234715801,-0.0618555323155007,NA,NA
"2000-01-12 19:00:00",NA,0.0366836498616069,0.104053313895677,NA,NA
