"Index","^GSPC","^FTSE","^GDAXI","^N100","^BVSP"
"2000-03-06 19:00:00",-0.0259652724608889,-0.0155438866918216,0.0111205921370805,-0.00937794537796332,NA
"2000-03-07 19:00:00",0.0081401607320566,-0.00858851177801127,-0.00971479665679251,-0.00512868915145238,Inf
"2000-03-08 19:00:00",0.0252795051361627,0.01868200745168,-0.00475022780412886,0.00249514126495227,0.0198744797434568
"2000-03-09 19:00:00",-0.00473405857990994,0.00558747471646086,0.00336579677772841,0.00962262235048502,-0.0200385800638206
"2000-03-12 19:00:00",-0.00824126852365647,-0.0156191305022084,-0.0360094674823416,-0.0270347008675053,-0.0381927952524555
"2000-03-13 19:00:00",-0.0178437486671716,0.00311876121250415,-0.00570916380533249,0.00335590541624781,-0.021427134499575
"2000-03-14 19:00:00",0.0239826272135319,-0.00620069864510409,-0.0312800100371889,-0.0223780158810806,0.009247551741295
"2000-03-15 19:00:00",0.0465458094686986,0.016963996036797,0.0226033430932199,0.0171429931951298,0.0148472348213068
"2000-03-16 19:00:00",0.0041054612324602,0.000106776057176449,0.0166020023619134,0.00651749460574252,-0.00745316794681155
"2000-03-19 19:00:00",-0.00536785377086871,0.0100892189035842,0.0207229252008424,0.00611557080101601,0.00085623774389528
"2000-03-20 19:00:00",0.0252445197011911,-0.000996813356543976,-0.00822050871831118,-0.000739292453006334,0.0455625376985547
"2000-03-21 19:00:00",0.00452161557943562,-0.00125493117962537,-0.0011931017329824,-0.000603512069090912,-0.00158223564667329
"2000-03-22 19:00:00",0.0176425237905507,-0.002272005305177,-0.0134046568916786,-0.00901805798602094,0.000927821051687296
"2000-03-23 19:00:00",7.2017572318942e-05,0.0215862007423824,0.0304159958279012,0.0115950406487901,0.0185921152816533
"2000-03-26 19:00:00",-0.00235963561367808,-0.0076420669163843,-0.00504644696079867,0.00590680610812493,0.0146709695657921
"2000-03-27 19:00:00",-0.0106413810652427,-0.00556337412464069,0.00498471105645086,0.0121011202570111,-0.0328812909569639
"2000-03-28 19:00:00",0.000523829270162905,-0.0077441231749611,-0.00850441514539324,-0.00252137089786366,-0.015663533673188
"2000-03-29 19:00:00",-0.0137498662078686,-0.0235520852629697,-0.0283545318062179,-0.0217704616323047,-0.022746078693425
"2000-03-30 19:00:00",0.00713882154487963,0.0146320778732553,-0.00596946979685267,-0.00194675349949207,0.00975562478156714
"2000-04-02 20:00:00",0.00491921579095064,-0.0120134187788493,-0.0226470937440287,-0.0220085013892996,-0.032799175653859
"2000-04-03 20:00:00",-0.00749162033510997,-0.00544649145337792,0.0125174821718869,0.0165688493095465,-0.0286464901977095
"2000-04-04 20:00:00",-0.00493612886495187,-0.00744952427163752,-0.0258578243695314,-0.0255682715451712,-0.00262906461185024
"2000-04-05 20:00:00",0.00934858299625365,0.0111923322863185,0.0156246199844645,0.0270833488186072,0.0255182186773198
"2000-04-06 20:00:00",0.00994808862928292,0.0182479220557689,0.0101534968409903,0.0124562594144874,0.0212356508434685
"2000-04-09 20:00:00",-0.0078721014574632,-0.00557113016763216,-0.000698177765847785,0.00197868133112885,-0.0426340917739905
"2000-04-10 20:00:00",-0.0025756657223555,-0.0238847372951201,-0.00993215848868793,-0.0142776616732385,-0.0146452410503859
"2000-04-11 20:00:00",-0.0225229889053439,-0.00446197126772331,5.50325714765833e-05,0.00088423416350494,-0.0131460721037583
"2000-04-12 20:00:00",-0.0183381576485103,0.000975810225148225,0.000804492085860663,0.00143276341719778,-0.0516706181987408
"2000-04-13 20:00:00",-0.0600450602197645,-0.0285457709345627,-0.0319492195736412,-0.0241884444919635,-0.0466828448074814
"2000-04-16 20:00:00",0.03254805074486,-0.0301517163531382,-0.00384531195872989,-0.00890051891707272,0.00148598473814772
"2000-04-17 20:00:00",0.0282603365073744,0.0131582859569861,0.00130010312028327,0.0117496666023174,0.0391791771519462
"2000-04-18 20:00:00",-0.00985689801946354,0.018093454773031,0.00280573543472215,0.00590314000406316,-0.0317821963465741
"2000-04-19 20:00:00",0.00494059376538747,0.00906168223342106,-0.00817551531229546,0.00755020080955831,0.0183881180895033
"2000-04-20 20:00:00",NA,-Inf,-Inf,0,-Inf
"2000-04-23 20:00:00",-0.00326770294956958,NA,NA,0,Inf
"2000-04-24 20:00:00",0.0327342552706506,Inf,Inf,0.0128357347511158,0.0402107492106526
"2000-04-25 20:00:00",-0.0111965045336711,-0.00422665009783742,0.0147305903138949,0.013376180827694,0.0029176277707437
"2000-04-26 20:00:00",0.00268634535128388,-0.0124159592432868,-0.0228355287495674,-0.019199112163273,-0.000388525550442047
"2000-04-27 20:00:00",-0.00856254880778637,0.0236844293982638,0.0263658970731943,0.0230526444471628,0.00632709193159886
"2000-04-30 20:00:00",0.0108331307588243,-Inf,-Inf,0.00196428891245373,-Inf
"2000-05-01 20:00:00",-0.0150695585416877,Inf,Inf,0.0172625057125722,Inf
"2000-05-02 20:00:00",-0.0218014569026155,-0.0300384267744867,-0.0239737587195198,-0.0134694290152771,-0.027096620748956
"2000-05-03 20:00:00",-0.00391557757988378,0.00239015328404718,0.0013248496032138,0.00462391172637474,-0.00924239432616694
"2000-05-04 20:00:00",0.0162272935291814,0.00630303416725458,0.0193214674479453,0.00869487320990595,0.0164307393227941
"2000-05-07 20:00:00",-0.00592272803869663,-0.00361298186255629,-0.0164312877670596,-0.000141067091375565,-0.0217219341462629
"2000-05-08 20:00:00",-0.00848290358914644,-0.0149920560660567,-0.0173675840187645,-0.0125293675666265,-0.0209691122238295
"2000-05-09 20:00:00",-0.0208150789785869,-0.00377923473247191,-0.0221765446784933,-0.0132291845921187,-0.0102013567341571
"2000-05-10 20:00:00",0.0177441711616361,0.0235216809986595,0.0192797103237479,0.0116935693689018,0.00449314688097513
"2000-05-11 20:00:00",0.00929732304736488,0.00600191759740142,0.00134902106182361,0.012228071674354,-0.00276262348506741
"2000-05-14 20:00:00",0.0218571200283188,-0.00571372204158876,-0.0102500479542107,-0.00481076874489803,0.0404595247970346
"2000-05-15 20:00:00",0.0093750686654561,0.0112525676919828,0.0241543617139842,0.0186036104001755,0.0199901448765024
"2000-05-16 20:00:00",-0.0125197253449277,-0.0195297625223327,-0.0218832027676463,-0.0127279641333491,-0.0323537200129796
"2000-05-17 20:00:00",-0.0073414286700459,0.00592152462559004,-0.00415890449484029,0.00316906806005854,-0.0165438718015952
"2000-05-18 20:00:00",-0.0212794933087468,-0.0305601221018728,-0.0271776801571612,-0.0299920989289273,-0.0207232669937161
"2000-05-21 20:00:00",-0.00443785076218695,-0.00163893456579604,-0.0109438375826094,-0.0172135397810285,-0.030904720495983
"2000-05-22 20:00:00",-0.0193620938124368,0.00846375804678941,0.00212849911927338,0.00425283876683547,-0.0221276951730657
"2000-05-23 20:00:00",0.0181691385353576,0.0052108693229326,-0.01348751116828,-0.0187973599913745,0.0417312740892443
"2000-05-24 20:00:00",-0.0126090925645676,0.0182195697413849,0.0208481281825204,0.0156954561171955,0.00141083544846418
"2000-05-25 20:00:00",-0.00253665602003599,-0.00228152412592421,-0.00582590091135673,-0.00375279314007578,0.02478545144797
"2000-05-28 20:00:00",NA,-Inf,0.0112262238760225,0.0140422981487974,0.0157601761116059
"2000-05-29 20:00:00",0.0317330507414675,Inf,0.0145164095007875,0.0108587316579756,0.0317127367934041
"2000-05-30 20:00:00",-0.00130141943413664,-3.14804623029738e-05,-0.00134794417489231,0.0118270968224997,-0.0193345094556856
"2000-05-31 20:00:00",0.0196632812677767,0.0173193677252146,0.0226800191949602,0.0139615356317549,0.0324295856665649
"2000-06-01 20:00:00",0.0194464217062987,0.023808269931179,0.0225939023731085,0.0188635748199338,0.0487593423043984
"2000-06-04 20:00:00",-0.00654016572837966,-0.0121005187660823,-0.00416653961436676,-0.0043636164501471,-0.01234315562241
"2000-06-05 20:00:00",-0.00669296663160566,1.52136556309114e-05,-0.00653046584037915,-0.00688375340319991,-0.00475446625990776
"2000-06-06 20:00:00",0.00923125495696223,-0.00658975938636289,-0.00912048964121992,-0.00897731772195666,0.0201751155403689
"2000-06-07 20:00:00",-0.00660752549747816,-0.00110761219522982,-0.00685882203278156,0.00419949604824611,0.00777451805510434
"2000-06-08 20:00:00",-0.00323440812083451,-0.008160581346443,0.00157265415045691,0.00394884617274958,-0.00348187639879287
"2000-06-11 20:00:00",-0.00754408579773926,-0.0020039153716056,-0.00260724488821668,0,-0.0151055617384233
"2000-06-12 20:00:00",0.0160801840391893,0.00251595100879281,0.00458754772273995,0.00143381213696619,0.0158395965156932
"2000-06-13 20:00:00",0.000748372498290663,0.0137407927293308,0.011221806005278,0.00803403245490908,0.000733496365404424
"2000-06-14 20:00:00",0.00555393100834208,-0.00698546666839625,-0.0030409381752356,-0.0100456745768243,0.011844521502164
"2000-06-15 20:00:00",-0.00969703744588777,0.00540843930072765,-0.0272796898598085,-0.00379212888114962,-0.00824596923667968
"2000-06-18 20:00:00",0.0146013724590604,-0.00550082047327617,0.0094067631174173,0.00197258083996475,0.0255460924276966
"2000-06-19 20:00:00",-0.0067860960298223,0.00563870554223721,0.00394705382085187,0.00638646680308003,-0.000356146498689372
"2000-06-20 20:00:00",0.00215222682803925,-0.00755116756869459,-0.0177539396487442,-0.00291828363531683,0.0240494903547056
"2000-06-21 20:00:00",-0.0183881325703134,-0.0099290278591917,-0.00655939727975506,-0.000186067734497642,-Inf
"2000-06-22 20:00:00",-0.00739558095975321,-0.00348290518626431,-0.0104403516190301,0.00386502636637246,Inf
"2000-06-25 20:00:00",0.00954864149914,0.0021412090648747,0.00667921322379411,0.00495801511443817,-0.0137597805823286
"2000-06-26 20:00:00",-0.00327621020553017,-0.00467907430109991,0.00309319203225133,-0.00310513335402038,-0.0140123169470157
"2000-06-27 20:00:00",0.00293931803601458,-0.00974091949311632,0.00100528829084287,0.0022097004631918,0.0197883773086481
"2000-06-28 20:00:00",-0.0085806529000328,-0.0118702847679486,-0.0260606442795003,-0.0265313179229747,-0.026167693575055
"2000-06-29 20:00:00",0.00842948874499358,0.0117435958214088,0.00343722543488174,0.00908214881010251,0.0193758890935871
"2000-07-02 20:00:00",0.0102184779109761,0.0246744059989074,0.00876808023580689,0.00723827364954484,0.0213510195384393
"2000-07-03 20:00:00",NA,-0.00828719618058718,-0.00210023296187358,0.00141727675500883,0.0110569096662129
"2000-07-04 20:00:00",-0.0159892560869111,-0.00539084863487642,0.00249820174597237,-0.00678719573232021,-0.00836873600441257
"2000-07-05 20:00:00",0.00719283820392226,0.00579595590865656,-0.00152955363864132,-0.0018778466623332,0.0123540706465477
"2000-07-06 20:00:00",0.0151455594242959,0.0120616614913497,0.0144440361931138,0.0142858905946047,0.0143648562749541
"2000-07-09 20:00:00",-0.00222032773343473,-0.00482884675473763,0.00263393869210875,-0.00377788025035534,-0.00724248268557936
"2000-07-10 20:00:00",0.00355826521214101,0.00148348041423228,-0.00949786901618946,0.00281378907022993,-0.034410870443243
"2000-07-11 20:00:00",0.00809742806297025,0.00657216692769351,0.00881177264067033,0.00653518770041007,0.0101374122115255
"2000-07-12 20:00:00",0.00195398822860541,-0.00658754738555571,0.0182336226705929,0.00298984137387228,-0.0363654722951453
"2000-07-13 20:00:00",0.00940848374513569,-4.63744388870225e-05,0.0168650241209306,-0.000496154810476099,0.0262280600836197
"2000-07-16 20:00:00",0.00033769579227505,0.00770721232919168,0.0152311155181265,0.00501442629929837,0.029591584007294
"2000-07-17 20:00:00",-0.0111510593836737,-0.0115599314423911,-0.00320671856785396,-0.011699713652203,-0.00109330505467011
"2000-07-18 20:00:00",-0.00791750615826836,0.00232270157071513,-0.00546120484298088,-0.00263101974029725,-0.0257179523959867
"2000-07-19 20:00:00",0.00914180225990027,0.000541188308079164,0.0152993513096292,0.00732010591774,0.016172859245601
"2000-07-20 20:00:00",-0.0103369478605309,-0.0141042705336128,-0.0143916066964378,-0.0120063505351421,0.00660450810411957
"2000-07-23 20:00:00",-0.0107999070016176,0.000454540485765052,-0.0061149714448466,0.00557637810346794,0.00391886163126321
"2000-07-24 20:00:00",0.0069281198321653,0.00147203283705961,9.95950830980889e-05,-0.00346298989198412,-0.0195737336737784
"2000-07-25 20:00:00",-0.0150674724118114,-0.000563492934736228,-0.00367980805251773,0.000520678381296174,0.00421422923958661
"2000-07-26 20:00:00",-0.00192967765354936,-0.00549486427953748,-0.0163863676083755,-0.00267125378523544,-0.0100969451867634
"2000-07-27 20:00:00",-0.0207220492970083,-0.00258514616333449,-0.00770561427066804,-0.00991929483017573,-0.0276972991448816
"2000-07-30 20:00:00",0.00767529165005565,0.00466099576211281,0.00866989591026085,0.0149487994042658,-0.00188215349573248
"2000-07-31 20:00:00",0.00506810243625579,0.00221270113612719,-0.00625568629007267,0.000658202759475972,-0.0100779597813495
"2000-08-01 20:00:00",0.000417130150653487,0.00186362591301538,-0.00464016071747934,0.00260075762885923,0.00147221226443485
"2000-08-02 20:00:00",0.00958765776339373,-0.011677401364201,-0.0105355181590961,-0.0195736035546219,0.0246417796021434
"2000-08-03 20:00:00",0.00711375653506029,0.0073182825294582,-0.00303396298045462,0.0114527962239635,0.0023893446645895
"2000-08-06 20:00:00",0.0111411127747915,0.00381134939916933,0.0136777361432307,0.00964479659748086,0.0139232631074438
"2000-08-07 20:00:00",0.00234973716034427,-0.00466028353982101,0.00148765602515573,0.000904059102166034,-0.00655236841503411
"2000-08-08 20:00:00",-0.00671931397004304,0.00875349496165012,0.0143411754960175,0.00834688763480278,-0.0210067870070471
"2000-08-09 20:00:00",-0.00860522438611539,-0.0041714886980791,0.00748023836448759,-8.23018925327084e-05,0.0180411857825539
"2000-08-10 20:00:00",0.00790566480842823,-0.000438434690285293,0.00575322639426922,-0.000448206951052147,0.0327227559908675
"2000-08-13 20:00:00",0.0133093004191627,0.00552934779740458,0.00118595818771852,0.0071201541057981,0.0236334353527428
"2000-08-14 20:00:00",-0.00479169161393387,0.00862329900150151,-0.00331164101446283,0.00390756305832617,-0.00376881334863688
"2000-08-15 20:00:00",-0.00309019626366181,0.00870267486532588,0.0010722781215429,0.00524366602802526,-0.0235506251407731
"2000-08-16 20:00:00",0.0109008717713788,-0.00213020465992087,-0.00504873716030782,-0.000954701038170492,0.0212373112759033
"2000-08-17 20:00:00",-0.00291178645016856,0.0039044904056554,-0.00634152429038558,0.000747555842556812,-0.0222186939495594
"2000-08-20 20:00:00",0.00518856472923068,-0.000229254382307454,-0.0045843554248106,-0.0019375921348554,-0.0134316058286614
"2000-08-21 20:00:00",-0.00090071763256076,0.0064904013930588,0.0069018181664371,-0.00327078000578427,0.00821994309714137
"2000-08-22 20:00:00",0.00521954515440744,-0.00282862328362123,-0.00226770193534123,-0.000217412949689142,0.0130358885863743
"2000-08-23 20:00:00",0.00155267618966568,-0.00140212773821291,-0.000348474469433385,-0.00587397478478977,-0.00799751105384366
"2000-08-24 20:00:00",-0.00123399552490964,0.00102131753340564,0.0105810750802041,0.00963275491608214,0.0189969665513362
"2000-08-27 20:00:00",0.00505870890147714,-Inf,0.00437655298532308,0.00417578475154462,-0.0104265537344725
"2000-08-28 20:00:00",-0.00281091347905116,Inf,-0.00612568043266931,0.00148073058468878,-0.00603190109770654
"2000-08-29 20:00:00",-0.00481339914807524,0.0043632260077266,-0.0150334462041844,-0.00161545124161093,0.00339383109267423
"2000-08-30 20:00:00",0.00999263315252196,0.00866967586560091,0.00428969938574758,0.00138226947536847,-0.00385489962715193
"2000-08-31 20:00:00",0.00203386658556163,0.0181624420099465,0.0176116965289475,0.0172953924608468,0.0131716484514893
"2000-09-03 20:00:00",NA,0.00045612848150046,0.0136430285269329,0.011839747099042,0.00204603651939719
"2000-09-04 20:00:00",-0.00904278170185657,-0.00673036939997396,-0.00680436007711227,-0.00572271376089013,-0.0107313091035709
"2000-09-05 20:00:00",-0.00988895576927636,-0.0085966082304709,-0.00842609842358165,-0.00672550701398416,0.00942460210287927
"2000-09-06 20:00:00",0.00685199491249845,-0.000821883030390788,0.00548332851535473,0.00253726745696696,-Inf
"2000-09-07 20:00:00",-0.00534534023726514,-0.0133185811095436,-0.0144212605564248,-0.0157232178861669,Inf
"2000-09-10 20:00:00",-0.00351235044841638,-0.00283708379308016,-0.00736351749748811,-0.00102842485690028,-0.00835234255649334
"2000-09-11 20:00:00",-0.00489357308063596,-0.0040342585638287,-0.0109686259343556,-0.000707096503377403,-0.0237054207095282
"2000-09-12 20:00:00",0.0019683851446322,-0.0118616670855339,-0.0183133544432594,-0.0150020629904375,0.00684732030157617
"2000-09-13 20:00:00",-0.00272441145255589,0.011861667085534,0.0060108216403732,0.00666729528433727,-0.0136225750316601
"2000-09-14 20:00:00",-0.0102216939837486,-0.0213069546293429,-0.00697039561852233,-0.00325562334254943,-0.0123606517949552
"2000-09-17 20:00:00",-0.0146378952102795,-0.00110693443382272,-0.0155281091530762,-0.0124781158482225,-0.0400349067419704
"2000-09-18 20:00:00",0.0105977765129459,-0.00104578701016454,0.00665977843935483,-0.000715662017883479,0.0171338417855723
"2000-09-19 20:00:00",-0.00588067261283897,-0.0194906750213629,-0.0251798423299814,-0.01311896878483,-0.00681834910785002
"2000-09-20 20:00:00",-0.00157909831150474,-0.0129337571327962,-0.0122412567447071,-0.0207474522451987,0.00422046306705466
"2000-09-21 20:00:00",-0.000227761348503553,0.00108015261422928,0.00854201340254454,-0.000541338829587203,0.0127390257774297
"2000-09-24 20:00:00",-0.00671113245205192,0.008216398626347,0.00716096122166999,0.00880537981012057,-0.00208129360145598
"2000-09-25 20:00:00",-0.00824778595337973,-0.00704074164925989,-0.00348980305445395,-0.00667969812755157,-0.00392951939292892
"2000-09-26 20:00:00",-0.000448598023088284,0.00898858044645742,0.00721996488452002,0.00346361273540582,-0.0253572443596189
"2000-09-27 20:00:00",0.0219916248918456,-0.000829735002441824,0.00274052297028119,-0.00103032569946406,0.0104200302541923
"2000-09-28 20:00:00",-0.0150479556368712,0.00479366744236603,-0.00508254416773664,-0.00208260438592621,-0.00538477288854694
"2000-10-01 20:00:00",-0.000194935845838192,-0.00154232182477301,0.00939068632284121,-0.0481725036054204,-0.0234393174290695
"2000-10-02 20:00:00",-0.00682577431225061,0.00958081678359582,-Inf,0.0386510704996861,0.00474481526236158
"2000-10-03 20:00:00",0.00549494896626782,-0.00159308862305965,Inf,0.0143332478568628,0.0154244703256317
"2000-10-04 20:00:00",0.00136563810555907,0.0074075153127605,0.0100701347902014,0.00595182904359313,0.0301530381706875
"2000-10-05 20:00:00",-0.0191833020318641,0.00144054762267084,-0.0169879155486069,-0.000159290466783688,-0.0257535590112027
"2000-10-08 20:00:00",-0.00495194927296078,-0.0199754429485352,-0.0142098092685464,-0.0326310635947773,-0.00572310608999309
"2000-10-09 20:00:00",-0.0107636255469139,-0.00273320449871387,-0.00114271993363359,0.0040797048048949,-0.0068350370520382
"2000-10-10 20:00:00",-0.016303543621839,-0.0210435489373157,-0.0168529648680024,-0.0264044000660127,-0.0141338329547838
"2000-10-11 20:00:00",-0.0258405022000642,0.00233475758125548,-0.0147958354294366,0.00621153744835308,-Inf
"2000-10-12 20:00:00",0.0328363974756179,0.0125918610611883,0.0298714336439697,0.00656447837505969,Inf
"2000-10-15 20:00:00",0.00032741679358544,0.0121807462147446,-0.00512469382013911,0.0043038102882579,-0.00933823353007948
"2000-10-16 20:00:00",-0.0180949593055051,-0.0131958676757698,-0.0145211595481063,-0.00529210253134592,-0.024709014771862
"2000-10-17 20:00:00",-0.00582446578056518,-0.0089219876941406,-0.00748541111411566,-0.0173804070925192,-0.0306602828921304
"2000-10-18 20:00:00",0.0341533584652161,0.0114336375754338,0.0208259275440546,0.0211425341052828,0.0289776306357898
"2000-10-19 20:00:00",0.0058657805661625,0.00918757685279675,-0.000151081817104201,0.0125222367391747,-0.0215164561265214
"2000-10-22 20:00:00",-0.000823644434141638,0.0062896446197595,0.000368584437596499,0.00685354957554949,-0.037803863411812
"2000-10-23 20:00:00",0.00168223067614124,0.0192097988819384,0.0271089804603914,0.0201426310895694,-0.0137466629079724
"2000-10-24 20:00:00",-0.024054463593999,-0.0110260369056918,-0.00805698077555286,-0.00906935324378044,-0.00975830638938604
"2000-10-25 20:00:00",-0.000337151121674771,-0.0103393952028091,0.00291203596317708,-0.00755917486071298,0.0400225532080596
"2000-10-26 20:00:00",0.0110350902614896,0.0101509764295698,0.0229010384962136,0.00890177984709041,0.0324427553693299
"2000-10-29 19:00:00",0.0137355303905215,0.00341823931421245,0.000272841802974114,0.00274548813367102,0.0134538756506472
"2000-10-30 19:00:00",0.0217401403933926,0.00779621636471887,0.021547533964208,0.0130209319803745,-0.00161301197685431
"2000-10-31 19:00:00",-0.00573911812333298,0.0029777007113629,-0.00259895981823714,0.00292526849419694,-0.0051251039419808
"2000-11-01 19:00:00",0.00498320075618184,-0.0102105387587537,0.00418023033679451,-0.00251623799907873,-Inf
"2000-11-02 19:00:00",-0.00114185259686545,-0.00103308977392333,0.00557505145162983,0.00154209899127832,Inf
"2000-11-05 19:00:00",0.00384766563841432,0.00711592846267595,0.00112583848804973,-0.0025186003954842,0.0182040138606075
"2000-11-06 19:00:00",-0.000223389183536608,0.00556679660835707,-0.00844608909709455,0.0022679540515199,0.0112866498780471
"2000-11-07 19:00:00",-0.0159023466225337,0.00162233608077867,-0.00960462969665313,-0.00470895663314696,-0.0211315880013242
"2000-11-08 19:00:00",-0.0065067040505224,-0.00544905211055926,-0.00703605524798759,-0.0100313969922437,-0.00904735437968512
"2000-11-09 19:00:00",-0.0247001118685661,-0.00654085660492429,-0.0156123101068784,-0.0160516147882141,0.00699831329667012
"2000-11-12 19:00:00",-0.0108346292540416,-0.0197876909999563,-0.0161238586504475,-0.0181741498837865,-0.0175188975974871
"2000-11-13 19:00:00",0.0231814082401873,0.0217699909991013,0.0327629996732027,0.0271625674741698,0.0116216028541009
"2000-11-14 19:00:00",0.00494822036525318,0.00302057036141482,-0.000798421052537355,0.00997992487254799,-Inf
"2000-11-15 19:00:00",-0.012664453713709,-0.000295412325270437,-0.0172398935674376,-0.00351050440327849,Inf
"2000-11-16 19:00:00",-0.0033575455023591,0.001507354312057,-0.0132144423729322,-0.0111298816343399,-0.0115921195348629
"2000-11-19 19:00:00",-0.0185221910072115,-0.0148769823073735,-0.0213767245230486,-0.0206317997935304,0.0122820126288008
